1,568.7968,226.2379,2.336015,0,1.569082,0,64,0.001145694,-0.001191443,0.009168234,0.01318818,-0.0007625051,-0.0009355946,0.01374634,0.01865625,0.0009493261,0.0009763651,0.01700323,0.0132914,0.002291639,0.0002172798,0.01189253,0.0105526,0.002732073,0.08287144,0.0247531,0.1501115,0.02611171,0.2035121,0.05572492,0.2360486,-0.02710109,0.1959549,0.06276163,0.2411803,-0.01432962,0.0665754,0.03290395,0.09669857,0.012006,-0.0560731,0.02544507,0.2253454,0.0376099,-0.1203423,0.06401987,0.443625,0.0269897,-0.1180271,0.09543104,0.5378417,0.00798145,-0.02076585,0.08066213,0.3838936,0.001160639,-0.003276082,0.008546378,0.02389315,0.001233289,-0.01549706,0.01948928,0.03130585,0.004332636,-0.03532295,0.01649408,0.05114775,0.0133403,-0.04416497,0.01718889,0.05876615
2,556.8828,227.6187,2.067029,0,1.419777,0,64,0.0001254693,-0.0002132328,0.007859257,0.009231631,-0.0002343132,0.0004812094,0.01693878,0.01450423,0.002987749,0.0008752337,0.0167692,0.01622485,-0.0009359929,0.002763809,0.007688134,0.01279416,0.0240359,0.1239952,0.03707928,0.137324,-0.005379986,0.1959308,0.04683933,0.2312007,-0.01707673,0.174817,0.04351379,0.2604432,-0.01413521,0.06437171,0.0220775,0.1170585,0.009665598,-0.07665117,0.03649434,0.2754455,0.006016777,-0.1345176,0.04791579,0.4808969,0.0183214,-0.1381311,0.0569217,0.5037793,0.003453295,-0.03692295,0.05946744,0.3509819,-0.0006995412,-0.009886591,0.01085572,0.01904188,-0.00131585,-0.01878115,0.01162111,0.03183128,0.004701978,-0.03082653,0.01024343,0.03694166,0.01707604,-0.03547776,0.02219186,0.05686322
3,550.5747,229.6324,2.030342,0,1.377794,0,64,0.0005967504,0.0002782332,0.01194267,0.006879537,0.004041871,0.0008267687,0.01867695,0.01305102,-0.001969128,0.004385042,0.01498047,0.0228586,-0.001962532,0.0005703966,0.007255966,0.009517604,0.01279484,0.1343437,0.03269196,0.1754145,-0.001133233,0.2070461,0.04528174,0.2609061,-0.01798659,0.1919419,0.03903014,0.278311,-0.01926424,0.08463275,0.02398402,0.1429923,-0.002401872,-0.09494773,0.03576423,0.2873975,0.004167946,-0.1346938,0.04452876,0.4300945,0.01750607,-0.1060879,0.05821688,0.4934316,0.009081911,-0.03108578,0.05598893,0.3465571,-0.001785953,-0.007645527,0.008953524,0.0176913,0.0001358858,-0.01301631,0.009673705,0.02195095,0.01773154,-0.02691564,0.02113056,0.04065157,0.01303685,-0.03115986,0.02538942,0.06129473
4,543.9985,231.618,2.107538,0,1.343944,0,64,0.002363686,0.0003140669,0.01159812,0.007901962,0.001267951,0.001005885,0.01635568,0.0202926,-0.003580645,0.0005541705,0.01056032,0.02051171,-0.001529361,-0.0008911703,0.005403837,0.009477822,0.01304809,0.1502444,0.03028887,0.1796184,0.0003618102,0.217691,0.03357131,0.2931871,-0.02397641,0.1619553,0.03635476,0.2559566,-0.01875244,0.07650796,0.02427388,0.1071861,-0.000963138,-0.08729644,0.03184061,0.2551628,0.01282157,-0.1303797,0.04527478,0.4441929,0.02049449,-0.1018226,0.06720728,0.5112833,0.0003266677,-0.01331708,0.06010027,0.3311298,-0.0007640651,-0.008022122,0.006569168,0.01626298,0.004197805,-0.0166331,0.00953294,0.0226375,0.02096766,-0.03436267,0.03109308,0.06925517,0.008614403,-0.03004219,0.02995352,0.07199071
5,567.696,233.9453,1.985366,0,4.573626,1,64,-0.000621449,0.0005554571,0.00563369,0.007600313,0.002706628,0.001211166,0.01037969,0.01405136,0.02026458,-0.02994986,0.02996031,0.05767782,0.01038248,-0.04709928,0.02167888,0.09200406,-0.01392642,0.106776,0.01872236,0.1208511,-0.000676532,0.07985302,0.02619852,0.1067615,0.0008306194,0.06867158,0.03194005,0.103982,0.002596209,0.05684353,0.01833354,0.09736519,0.0002396192,-0.01801925,0.03689075,0.3666019,-0.003948897,0.003252695,0.0604324,0.6102294,-0.05302754,-0.04476844,0.07709522,0.5302953,-0.01771862,-0.04300115,0.04261421,0.2718169,0.001752926,-0.03235338,0.01497259,0.05080368,0.002392687,-0.06963813,0.02409239,0.09368214,-0.01199333,-0.05017958,0.02458852,0.06199915,-0.003207702,-0.01571354,0.01071271,0.02572444
6,533.9293,235.5616,2.186976,0,1.298985,0,64,-0.0002133511,0.0004054369,0.009589741,0.01686083,-0.002110252,0.002492227,0.01120697,0.0177045,-0.002118747,-0.0008181878,0.009128493,0.01392015,-0.0005083536,-0.001409982,0.007105028,0.007405865,0.001528381,0.1246733,0.04094322,0.2556562,-0.01740689,0.2036615,0.04689373,0.3466387,-0.03190065,0.1738445,0.04231641,0.2367735,-0.01601107,0.06111087,0.02229107,0.08263069,0.00840057,-0.09836224,0.03226794,0.2667573,0.02089797,-0.08917459,0.06254695,0.411652,0.007744055,-0.04406693,0.08678821,0.4898626,0.006816375,-0.01911277,0.07318441,0.3330709,0.001682498,-0.005608096,0.005503447,0.01100752,0.01625405,-0.02379167,0.03078688,0.05257606,0.01148309,-0.03342778,0.04446696,0.08716689,0.000957703,-0.02092275,0.03193495,0.06882349
7,545.9717,236.3918,2.008157,0,4.489397,0,64,-0.006920632,0.01118103,0.02590657,0.04397824,-0.01476935,0.01478388,0.02649736,0.03231384,-0.001625414,0.004438426,0.008287787,0.01160539,0.001838485,0.002384258,0.005373886,0.009332764,-0.01326972,0.05722916,0.05843207,0.2844923,-0.03995553,0.1441174,0.06719861,0.3288143,-0.009812564,0.1762349,0.029655,0.2242684,0.0050982,0.1402432,0.02015902,0.169501,0.01906424,-0.08896762,0.03404484,0.2107375,0.01621898,-0.1270623,0.05302109,0.4460179,-0.00185004,-0.1138451,0.05368081,0.4880399,-0.007051899,-0.06244912,0.04307127,0.3193153,0.003156522,-0.007649978,0.006493025,0.0148335,0.004285466,-0.02083965,0.01220464,0.04610417,-0.0003923697,-0.02103372,0.01803275,0.04564861,6.211185E-05,-0.01408664,0.01251615,0.02578162
8,558.6928,236.072,1.962842,0,4.514275,1,64,-0.006881093,0.004010289,0.01369489,0.01410664,-0.0001558102,-0.0004293074,0.008436926,0.01056208,0.005419901,-0.004015056,0.01288669,0.02071899,0.01226642,-0.02553055,0.01778176,0.04447589,-0.0287663,0.09333976,0.03543399,0.1199067,-0.01073247,0.0843473,0.02113279,0.09772733,0.002506778,0.06283771,0.02834756,0.08461346,0.003634953,0.05413256,0.02127992,0.08296578,0.005643238,-0.0431451,0.04101032,0.3769802,0.0003016978,-0.02229614,0.06196849,0.5650193,0.00641756,0.0424279,0.05940415,0.5368115,-0.03268894,-5.151999E-05,0.0665499,0.3531517,0.004390457,-0.03719226,0.0117077,0.07011946,0.002844375,-0.07247931,0.02519004,0.09915925,-0.002094324,-0.07026865,0.02631816,0.0851424,-0.009077776,-0.03165335,0.01646044,0.03980407
9,529.6612,237.5074,2.22415,0,1.271882,0,64,-0.002439107,0.001768029,0.009273802,0.01928335,-0.004236967,0.002723187,0.01088555,0.01886597,-0.001173382,0.0003997105,0.009517477,0.01294897,-0.0006932659,-0.0007207621,0.006609577,0.007293775,-0.001421526,0.1435734,0.04210737,0.2708551,-0.01786875,0.2168406,0.0439873,0.3470036,-0.03367244,0.1805036,0.04326512,0.2449215,-0.01652209,0.06522116,0.02316375,0.09441619,0.0170066,-0.09455243,0.03600149,0.2520828,0.01720364,-0.1052802,0.06346041,0.413611,0.01990636,-0.1024501,0.08364013,0.4516598,-0.00205855,-0.008545966,0.07608336,0.3341361,0.009967698,-0.007870428,0.01259053,0.0180641,0.01049171,-0.02219423,0.03561643,0.05954994,0.01978913,-0.006036838,0.05184165,0.09319481,-0.002669225,-0.02522101,0.03555948,0.06297445
10,525.5018,239.5597,2.250138,0,1.224852,0,64,-0.001774624,0.003357904,0.007443828,0.01610266,-0.001713461,0.00056789,0.008845356,0.01615844,-0.001161302,-0.001068051,0.01166111,0.01179188,0.0004087861,-0.0002637127,0.005578401,0.007365562,-0.003647997,0.1270756,0.04260959,0.233916,-0.01236363,0.2111117,0.04545107,0.3202701,-0.0290247,0.1751051,0.03995584,0.2345039,-0.0189152,0.0792641,0.02531956,0.1131452,0.01133223,-0.07946832,0.04248996,0.2567101,0.002260436,-0.09064467,0.05976151,0.4276693,0.009537579,-0.1197876,0.0829218,0.4791996,0.003485204,-0.009821571,0.0771385,0.3416858,0.009772357,-0.01078229,0.01723146,0.0242298,0.008177617,-0.02233897,0.04514627,0.06371665,0.004168729,-0.01225543,0.05694457,0.0950736,-0.0001364203,-0.03268515,0.03653951,0.05935808
